Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,
1537400860652838914,Naomi Watts launches wellness brand for menopausal women https://t.co/AlABEooQ7m,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T11:45:03.000Z,Thu Jun 16 11:45:03 +0000 2022,5,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/ZbIoq3o ,0,0,,,,
1537398347136376832,Ben Affleck and Matt Damon are spotted on the set of their untitled Nike movie  https://t.co/GhB0hNIlFK,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T11:35:04.000Z,Thu Jun 16 11:35:04 +0000 2022,7,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/wxBEkTq ,0,0,,,,
1537393325912752129,Hailey Bieber stuns in sparkly dress after appearance on The Tonight Show Starring Jimmy Fallon https://t.co/MbayWBA2EA,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T11:15:06.000Z,Thu Jun 16 11:15:06 +0000 2022,7,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/kUTVtJw ,0,0,,,,
1537393205616033794,"Zendaya, 25, is forced to deny she's pregnant https://t.co/uVVV98uFga",Daily Mail Celebrity,DailyMailCeleb,2022-06-16T11:14:38.000Z,Thu Jun 16 11:14:38 +0000 2022,11,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/YC1vGE2 ,0,0,,,,
1537390822471131136,Hailee Steinfeld leads fashionistas at the Herve Leger X Law Roach collection launch https://t.co/IvSOk2GT6T,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T11:05:10.000Z,Thu Jun 16 11:05:10 +0000 2022,57,8,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/AXHINfm ,0,0,,,,
1537388099461951489,Harry Styles halts his concert to find his primary school teacher in the crowd https://t.co/wbNTzxF8MJ,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T10:54:20.000Z,Thu Jun 16 10:54:20 +0000 2022,4,0,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/PZb9Krb ,0,0,,,,
1537386373438750720,Tom Hanks rushes to protect wife Rita Wilson as an aggressive fan nearly knocks her over  https://t.co/bJu0SYJu1B,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T10:47:29.000Z,Thu Jun 16 10:47:29 +0000 2022,5,3,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/CrtuBo7 ,0,0,,,,
1537385772893995008,Jennifer Lopez looks casual chic as she arrives at LA dance studio https://t.co/Chq2FXcPGx,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T10:45:06.000Z,Thu Jun 16 10:45:06 +0000 2022,24,4,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/lVKXWT3 ,0,0,,,,
1537383244882223105,RHOBH star Sutton Stracke makes Crystal Kung Minkoff promise to end betrayals https://t.co/72vvop4Pbh,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T10:35:03.000Z,Thu Jun 16 10:35:03 +0000 2022,7,1,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/J6VqvFk ,0,0,,,,
1537378228083490817,Sam Neill joined new TV series The Twelve 'without even reading the entire script' https://t.co/TvChAD35Bl,Daily Mail Celebrity,DailyMailCeleb,2022-06-16T10:15:07.000Z,Thu Jun 16 10:15:07 +0000 2022,5,2,en,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Tweet,https://trib.al/AYOMhyo ,0,0,,,,
